draw_size,match_num,winner_ht,winner_age,loser_ht,loser_age,winner_rank,winner_rank_points,loser_rank,loser_rank_points,target,surface_Carpet,surface_Clay,surface_Grass,surface_Hard,winner_hand_L,winner_hand_R,winner_hand_U,tourney_level_A,tourney_level_D,tourney_level_F,tourney_level_G,tourney_level_M,loser_hand_L,loser_hand_R,loser_hand_U
32,294,198.0,28.5,178.0,33.1,8.0,3565.0,49.0,901.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,25,175.0,29.9,180.0,26.0,6.0,4345.0,50.0,910.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,271,185.0,31.3,188.0,36.0,32.0,1375.0,33.0,1295.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
96,27,188.0,25.2,190.0,28.9,44.0,971.0,53.0,895.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
28,3,185.0,33.5,193.0,24.7,66.0,738.0,58.0,784.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
32,290,188.0,32.8,185.0,35.9,47.0,955.0,116.0,526.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,273,185.0,26.6,185.0,26.0,34.0,1257.0,17.0,1850.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
56,6,183.0,26.0,180.0,22.9,79.0,635.0,81.0,628.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
48,6,185.0,20.6,185.0,35.3,80.0,632.0,41.0,1040.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4,1,190.0,32.5,188.0,23.3,126.0,442.0,179.0,288.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,288,193.0,32.6,211.0,21.6,18.0,1875.0,59.0,886.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,279,193.0,25.3,193.0,26.7,141.0,389.0,103.0,549.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
28,22,196.0,22.9,185.0,30.7,96.0,553.0,44.0,993.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
4,1,188.0,24.8,183.0,31.8,69.0,800.0,67.0,816.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,284,193.0,27.9,193.0,24.9,48.0,1134.0,35.0,1477.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,47,185.0,30.8,185.0,28.8,48.0,897.0,85.0,612.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
64,285,185.0,28.9,188.0,31.2,231.0,221.0,19.0,1730.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
28,23,188.0,34.8,188.0,23.1,22.0,1685.0,154.0,352.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,30,198.0,24.0,185.0,26.3,8.0,3740.0,13.0,2415.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,291,188.0,30.6,183.0,28.9,55.0,917.0,230.0,242.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
32,277,180.0,25.0,188.0,28.0,16.0,1880.0,37.0,1105.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
64,279,198.0,24.2,188.0,29.1,16.0,2120.0,25.0,1500.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
64,299,188.0,33.2,183.0,32.3,1.0,10220.0,12.0,2360.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
64,273,198.0,23.4,188.0,24.5,9.0,2745.0,33.0,1325.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,28,203.0,29.0,188.0,32.0,17.0,1880.0,34.0,1165.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
96,10,175.0,23.1,185.0,23.4,163.0,348.0,99.0,532.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
64,244,175.0,35.1,188.0,35.6,30.0,1230.0,35.0,1125.0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
32,297,185.0,30.3,183.0,31.2,49.0,965.0,13.0,2320.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,298,183.0,22.7,188.0,30.3,10.0,3440.0,29.0,1801.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,299,196.0,25.1,183.0,22.3,9.0,4103.0,22.0,2350.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
128,175,185.0,25.3,193.0,24.5,131.0,475.0,14.0,2920.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
4,1,191.0,21.2,203.0,20.8,281.0,167.0,176.0,299.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
128,18,175.0,25.0,208.0,33.8,125.0,448.0,103.0,536.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
28,8,180.0,26.6,193.0,24.1,148.0,368.0,126.0,433.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
64,264,188.0,32.4,190.0,25.5,88.0,635.0,36.0,1150.0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0
128,106,185.0,25.6,183.0,26.1,91.0,620.0,72.0,703.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
56,51,185.0,29.0,196.0,24.8,3.0,6795.0,7.0,3780.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56,47,196.0,29.6,178.0,27.9,5.0,5140.0,31.0,1215.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
32,300,188.0,34.4,181.0,30.1,61.0,955.0,76.0,765.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
64,270,198.0,24.9,190.0,31.5,3.0,7195.0,34.0,1279.0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
32,280,183.0,19.1,178.0,27.4,111.0,497.0,108.0,511.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
64,272,183.0,31.0,185.0,26.1,40.0,1130.0,79.0,705.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
128,176,188.0,28.2,188.0,22.7,78.0,722.0,12.0,2160.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
96,19,180.0,30.5,180.0,27.7,49.0,930.0,94.0,591.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
128,294,198.0,29.4,178.0,34.3,8.0,3200.0,37.0,1290.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
28,21,193.0,26.8,175.0,32.6,56.0,820.0,49.0,875.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
64,274,196.0,27.3,188.0,26.9,24.0,1705.0,4.0,4950.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
28,7,188.0,32.0,188.0,18.3,25.0,1435.0,616.0,42.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
32,278,193.0,26.2,180.0,19.1,86.0,661.0,295.0,165.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,3,183.0,25.1,185.0,29.8,63.0,749.0,401.0,91.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
64,270,183.0,27.2,186.4135888205448,24.4,93.0,829.0,1761.0,1.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
32,293,188.0,26.7,185.0,23.7,11.0,3355.0,44.0,1041.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
32,294,178.0,31.3,188.0,22.4,14.0,2315.0,27.0,1630.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,190,188.0,32.0,208.0,38.2,65.0,793.0,24.0,1820.0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0
32,279,188.0,24.6,185.0,23.4,144.0,483.0,111.0,651.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
128,43,180.0,24.6,173.0,31.1,88.0,615.0,228.0,210.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
128,181,193.0,31.7,190.0,28.8,37.0,1220.0,117.0,463.0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
128,175,196.0,28.0,183.0,33.7,17.0,1900.0,59.0,830.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
32,278,185.0,29.5,185.0,23.8,37.0,1527.0,462.0,82.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,293,196.0,24.6,185.0,27.5,13.0,3128.0,142.0,540.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,271,190.0,30.8,198.0,23.6,36.0,1068.0,55.0,848.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
128,132,196.0,25.5,196.0,29.1,10.0,3355.0,41.0,1070.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
64,251,183.0,34.5,183.0,24.6,96.0,561.0,301.0,164.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
56,39,198.0,22.5,183.0,23.0,22.0,1495.0,80.0,624.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
128,28,203.0,22.1,183.0,27.2,26.0,1299.0,80.0,658.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
128,1123,183.0,21.3,178.0,18.6,70.0,829.0,412.0,88.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
56,30,183.0,28.6,190.0,32.2,20.0,1750.0,40.0,1042.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
48,14,185.0,29.8,188.0,26.6,138.0,429.0,92.0,618.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
32,13,180.0,26.5,183.0,24.6,49.0,935.0,74.0,655.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
48,36,183.0,32.2,196.0,24.2,32.0,1220.0,27.0,1415.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
128,169,206.0,37.1,190.0,35.1,24.0,1616.0,52.0,995.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
64,278,188.0,29.6,175.0,29.2,82.0,670.0,58.0,955.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,280,198.0,21.0,183.0,32.4,38.0,1005.0,35.0,1095.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
28,24,178.0,25.1,178.0,26.0,133.0,382.0,114.0,445.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
128,58,193.0,26.9,178.0,28.5,39.0,1080.0,105.0,520.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
32,19,208.0,34.9,175.0,28.8,55.0,827.0,73.0,703.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,101,190.0,25.2,188.0,30.9,4.0,7290.0,31.0,1220.0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
32,289,185.0,31.2,180.0,34.1,30.0,1365.0,63.0,824.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
64,251,183.0,21.2,193.0,23.1,85.0,656.0,263.0,207.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,287,193.0,23.2,185.0,37.1,18.0,1675.0,197.0,252.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,11,188.0,20.4,180.0,26.0,184.0,274.0,133.0,457.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
32,298,188.0,31.0,173.0,29.0,78.0,671.0,43.0,1045.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
4,1,191.0,22.9,186.4135888205448,23.2,316.0,132.0,703.0,25.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,29,190.0,27.4,175.0,32.5,10.0,3795.0,5.0,4585.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
4,4,188.0,26.3,188.0,22.6,237.0,199.0,212.0,230.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
64,295,193.0,27.2,188.0,24.5,63.0,710.0,27.0,1416.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
4,5,191.0,32.8,185.0,22.8,582.0,51.0,249.0,209.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
32,299,188.0,30.1,190.0,26.8,138.0,403.0,81.0,625.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
96,46,185.0,33.2,185.0,31.2,95.0,563.0,27.0,1235.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56,24,183.0,31.1,185.0,30.7,77.0,675.0,47.0,965.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
128,1146,185.0,23.3,183.0,28.6,58.0,949.0,91.0,699.0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
32,21,196.0,20.4,180.0,25.0,28.0,1334.0,88.0,598.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
128,198,188.0,30.5,196.0,21.5,21.0,2305.0,43.0,1286.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
96,30,183.0,23.2,185.0,29.6,65.0,795.0,56.0,877.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
32,286,188.0,22.4,190.0,32.0,15.0,2480.0,64.0,835.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,283,183.0,34.6,193.0,18.5,87.0,631.0,205.0,268.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,292,185.0,25.4,180.0,28.9,171.0,414.0,85.0,870.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
96,78,203.0,24.8,180.0,25.1,40.0,1058.0,69.0,712.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
4,2,185.0,30.1,183.0,23.6,45.0,876.0,457.0,78.0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
32,272,183.0,26.3,183.0,22.1,77.0,737.0,90.0,620.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
64,247,190.0,31.2,178.0,23.2,832.0,20.0,80.0,717.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
56,5,193.0,29.2,193.0,22.5,34.0,1147.0,27.0,1355.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
56,25,183.0,29.1,183.0,28.9,3.0,5480.0,118.0,505.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
56,13,183.0,28.5,185.0,22.3,162.0,340.0,293.0,157.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
32,6,173.0,32.7,208.0,31.9,107.0,506.0,115.0,475.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,298,188.0,34.2,178.0,30.7,40.0,1260.0,21.0,1850.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
96,21,183.0,23.9,190.0,28.0,169.0,313.0,45.0,995.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,272,183.0,26.9,175.0,31.5,79.0,936.0,88.0,870.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
64,278,193.0,25.1,188.0,34.2,40.0,1171.0,32.0,1301.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
32,5,190.0,31.4,178.0,26.0,39.0,1070.0,226.0,216.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,4,178.0,26.6,183.0,22.3,35.0,1230.0,199.0,236.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
48,10,198.0,27.0,203.0,23.9,38.0,1020.0,42.0,995.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
4,1,198.0,24.3,183.0,31.1,13.0,2300.0,61.0,760.0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
56,1,188.0,23.5,180.0,26.3,168.0,341.0,67.0,724.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
56,41,206.0,30.0,193.0,20.0,18.0,1765.0,35.0,1130.0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
28,26,190.0,27.4,193.0,28.6,11.0,3635.0,127.0,422.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
96,66,185.0,25.7,188.0,24.1,17.0,1595.0,56.0,832.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
32,291,180.0,30.1,183.0,21.7,45.0,895.0,338.0,136.0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
128,13,183.0,34.0,183.0,26.9,110.0,480.0,32.0,1223.0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
28,2,188.0,30.4,175.0,31.1,56.0,825.0,50.0,895.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,297,185.0,33.7,180.0,22.2,2.0,9395.0,76.0,732.0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
64,288,185.0,30.8,198.0,19.9,7.0,3735.0,20.0,2005.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
32,277,183.0,28.1,198.0,28.6,16.0,2150.0,32.0,1180.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
28,21,190.0,24.6,183.0,30.1,74.0,687.0,9.0,3845.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
128,38,180.0,31.3,185.0,21.3,137.0,392.0,151.0,355.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
96,26,178.0,29.7,193.0,22.4,60.0,845.0,53.0,950.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,293,196.0,32.1,198.0,28.3,84.0,646.0,7.0,3560.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
48,2,198.0,18.1,183.0,27.4,76.0,669.0,58.0,827.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
28,21,188.0,33.3,180.0,24.5,14.0,2220.0,80.0,651.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
128,215,188.0,30.1,180.0,28.6,55.0,977.0,52.0,998.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
128,43,185.0,23.0,193.0,23.0,82.0,639.0,117.0,461.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
32,272,193.0,32.6,188.0,35.3,131.0,427.0,81.0,708.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
48,8,180.0,25.1,183.0,23.2,90.0,606.0,72.0,710.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,29,188.0,27.0,188.0,23.7,41.0,1000.0,74.0,670.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
28,7,178.0,28.1,198.0,22.0,32.0,1160.0,44.0,945.0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
64,282,191.0,24.2,172.0,27.2,48.0,1026.0,105.0,520.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,296,188.0,26.5,191.0,22.6,129.0,448.0,82.0,669.0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
32,300,198.0,21.0,178.0,34.5,3.0,5195.0,34.0,1320.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
48,11,178.0,27.7,185.0,23.9,43.0,1080.0,46.0,980.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,273,183.0,35.5,175.0,30.3,18.0,2185.0,34.0,1384.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,179,185.0,19.0,188.0,34.3,6.0,4648.0,44.0,1058.0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
28,10,185.0,25.0,190.0,26.6,38.0,1045.0,55.0,831.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
56,48,188.0,25.2,178.0,31.1,2.0,11270.0,50.0,875.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
128,144,203.0,31.2,178.0,22.1,32.0,1360.0,534.0,60.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
96,6,180.0,30.4,175.0,24.4,90.0,612.0,133.0,419.0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
128,164,198.0,26.5,196.0,27.1,1.0,6885.0,58.0,805.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
64,274,185.0,30.9,183.0,31.7,4.0,5195.0,73.0,703.0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0
128,213,185.0,21.3,180.0,29.7,17.0,2075.0,10.0,2555.0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
128,150,193.0,30.1,178.0,36.8,94.0,642.0,75.0,729.0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
64,293,188.0,29.3,193.0,26.2,1.0,13540.0,131.0,456.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,289,188.0,20.7,180.0,28.9,152.0,487.0,104.0,768.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
128,118,183.0,26.0,185.0,26.3,155.0,343.0,105.0,540.0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0
32,271,183.0,25.2,183.0,23.8,59.0,809.0,108.0,524.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
64,275,185.0,24.6,198.0,23.8,14.0,2370.0,62.0,815.0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
32,278,175.0,35.3,185.0,25.4,33.0,1210.0,62.0,746.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,280,183.0,28.6,185.0,18.9,168.0,324.0,451.0,19.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
128,180,193.0,31.5,188.0,30.2,42.0,1220.0,78.0,685.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56,41,190.0,21.6,183.0,28.6,40.0,1009.0,152.0,332.0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0
32,3,180.0,26.0,188.0,24.7,50.0,910.0,73.0,672.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
28,14,188.0,24.6,208.0,35.9,156.0,325.0,25.0,1400.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
32,300,193.0,21.5,193.0,19.5,6.0,4745.0,18.0,1921.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,290,190.0,34.6,188.0,27.5,46.0,1051.0,51.0,948.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,180,196.0,26.5,183.0,35.0,7.0,4150.0,82.0,640.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
128,138,188.0,33.1,183.0,26.9,126.0,438.0,105.0,535.0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
48,8,193.0,29.4,188.0,25.4,49.0,929.0,52.0,895.0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
32,9,190.0,26.0,198.0,27.3,101.0,545.0,39.0,1080.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,20,175.0,29.2,180.0,24.0,30.0,1265.0,161.0,308.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,22,188.0,23.0,178.0,26.8,31.0,1355.0,87.0,575.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
32,285,196.0,24.7,180.0,21.9,10.0,3085.0,446.0,83.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,31,178.0,28.5,185.0,23.5,6.0,4930.0,2.0,9205.0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0
64,244,188.0,34.1,185.0,29.1,51.0,1190.0,36.0,1645.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
28,26,196.0,24.0,178.0,25.0,8.0,4440.0,5.0,5025.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,76,180.0,29.3,185.0,22.3,26.0,1565.0,77.0,655.0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
128,83,180.0,28.4,180.0,30.8,79.0,661.0,156.0,324.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
32,280,183.0,26.7,183.0,27.9,74.0,954.0,97.0,786.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
128,68,206.0,29.3,193.0,24.3,15.0,1925.0,77.0,680.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0
32,299,183.0,32.1,185.0,26.2,3.0,5445.0,85.0,615.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
128,223,185.0,24.7,198.0,21.1,8.0,3355.0,3.0,5615.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
64,270,188.0,34.2,198.0,23.1,70.0,860.0,8.0,2890.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
56,9,185.0,26.7,193.0,23.9,67.0,730.0,18.0,2070.0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0
64,277,183.0,22.6,198.0,32.8,12.0,3205.0,39.0,1593.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
56,11,188.0,26.4,183.0,25.1,30.0,1281.0,68.0,731.0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0
28,26,196.0,22.7,185.0,27.2,11.0,2610.0,9.0,3165.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
32,280,191.0,22.9,196.0,21.1,159.0,352.0,182.0,309.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,295,188.0,31.8,183.0,26.4,40.0,1050.0,185.0,275.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
128,67,183.0,25.1,190.0,24.2,24.0,1600.0,74.0,645.0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0
48,14,178.0,28.4,185.0,32.0,81.0,630.0,57.0,776.0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
4,1,185.0,27.1,186.4135888205448,23.3,506.0,70.0,409.0,102.0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
32,299,178.0,33.4,196.0,27.9,32.0,1270.0,39.0,1040.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
32,23,196.0,27.0,196.0,26.1,170.0,316.0,89.0,572.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
4,2,185.0,19.5,186.4135888205448,26.9,1169.0,6.0,1421.0,2.0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
128,16,178.0,25.4,183.0,29.7,5.0,5660.0,55.0,871.0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0
32,297,188.0,34.8,183.0,20.2,21.0,1675.0,157.0,357.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
28,4,180.0,26.1,183.0,23.3,71.0,714.0,65.0,800.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0
4,5,185.0,26.9,208.0,32.0,67.0,729.0,217.0,235.0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0
128,108,170.0,25.7,188.0,23.3,12.0,2165.0,130.0,430.0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
64,278,206.0,33.5,183.0,30.8,9.0,3425.0,54.0,930.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
96,12,188.0,22.3,180.0,31.7,88.0,567.0,110.0,477.0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
32,292,190.0,30.0,180.0,34.7,78.0,791.0,54.0,1024.0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
28,5,185.0,31.1,183.0,27.7,112.0,496.0,578.0,53.0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
